id,name,file,result,python_modules,duration,passed
4,da6c11fad0fc1966aa057e62bacccb2d,output_data_2.7.yml,OtherPass,td-watson,54.8,True
4,c8eb9d0938584a277f90,output_data_2.7.yml,OtherPass,robofab;fonttools,72.28,True
4,f5b0d13b0bb3e4ac0572,output_data_2.7.yml,ImportError,,409.6,False
4,1554441,output_data_2.7.yml,OtherPass,django,34.04,True
4,867684,output_data_3.8.yml,TypeError,tornado;your;mysqlclient,251.41,True
4,3094847,output_data_2.7.yml,OtherPass,django,40.05,True
4,6695625,output_data_2.7.yml,NoMatchingDistribution,win32con,237.26,False
4,efbe081b2bde5662cc1e76db0e12289e,output_data_2.7.yml,OtherPass,opencv-python,42.4,True
4,1183842,output_data_3.7.yml,SyntaxError,,481.15,False
4,4599814,output_data_2.7.yml,OtherPass,numpy;scipy,249.13,True
4,893580,output_data_2.7.yml,OtherPass,biopython,187.08,True
4,9132441,output_data_2.7.yml,NameError,scene,19.69,True
4,5201689,output_data_2.7.yml,NoMatchingDistribution,ogr,346.64,False
4,e3b59913d71d82a03eda,output_data_3.7.yml,SyntaxError,,388.54,False
4,6404683,output_data_3.3.yml,SyntaxError,weibo;requests,315.93,False
4,8285428,output_data_2.7.yml,NameError,scene,31.7,True
4,a7c41b072cfa4cc2c592,output_data_3.8.yml,SyntaxError,,310.22,False
4,2838603,output_data_2.7.yml,CouldNotBuildWheels,geopy;shapely;gdal,474.42,False
4,4504341,output_data_3.7.yml,SyntaxError,burp,593.67,False
4,2f8f55987ccc224e2342,output_data_2.7.yml,ImportError,flask,329.61,False
4,3803893,output_data_3.7.yml,SyntaxError,numpy;rpy2;scipy;cmat,426.02,False
4,1fa4f3360ffdb1e69507,output_data_3.8.yml,SyntaxError,pyside,293.17,False
4,817a70706587da3bd862835c59ef584e,output_data_2.7.yml,OtherPass,django;pillow;djangorestframework,385.23,True
4,5073235,output_data_2.7.yml,NoMatchingDistribution,sound,203.02,False
4,756b1d8df2d1487497d29b90e81f8068,output_data_2.7.yml,OtherPass,pyopenssl;requests,85.42,True
4,4334461,output_data_2.7.yml,OtherPass,django,36.45,True
4,51edd66425998e5fca37,output_data_2.7.yml,NoMatchingDistribution,foundation;uikit;webvirtmgr;pyobjc;wkwebview,617.82,False
4,73efaccda6025883fc66,output_data_2.7.yml,OtherPass,pyyaml,80.09,True
4,5eaed8a5c299e5282d066a1fbc03152c,output_data_2.7.yml,OtherPass,django,45.95,True
4,11078820,output_data_3.7.yml,OtherPass,,17.88,True
4,925270,output_data_2.7.yml,OtherPass,django,26.53,True
4,0cfe89a89b892e47e8418e281dfe318d,output_data_2.7.yml,OtherPass,django;django-contrib-postgres;psycopg2,207.69,True
4,eca49daaae6d4566383b39908bfc3fd0,output_data_3.7.yml,OtherPass,requests,36.31,True
4,9cba618eacedc68c656b,output_data_3.3.yml,OtherFailure,libemu;cachetools;scapy,180.13,False
4,da0ebd94c1c1fcf7ef6f3cd3f1f6fb9c,output_data_2.7.yml,NameError,pillow,45.26,True
4,8752582,output_data_3.7.yml,NoMatchingDistribution,django;application;unknown,331.54,False
4,1308865,output_data_2.7.yml,OtherPass,django,31.18,True
4,ff2f97d91c9bed820c15,output_data_2.7.yml,OtherPass,numpy;scipy,56.55,True
4,379cc31c29cfb5bdc9a0,output_data_2.7.yml,OtherPass,numpy;scikit-learn;chainer;tensorflow,212.98,True
4,5181631,output_data_2.7.yml,ImportError,,265.79,False
4,2203822,output_data_3.7.yml,SyntaxError,,268.42,False
4,0d5b3e7cc89cb2180c6e,output_data_2.7.yml,OtherPass,pillow,15.71,True
4,3676137,output_data_2.7.yml,OtherPass,django,80.64,True
4,d1426ffad93b786e035e,output_data_2.7.yml,OtherPass,django,93.56,True
4,d14e424540faedb3ea88,output_data_3.6.yml,SyntaxError,sqlalchemy;openerp-web,659.96,False
4,10792332,output_data_3.8.yml,OtherPass,,26.65,True
4,4713392,output_data_3.7.yml,SyntaxError,kurt,484.22,False
4,5bfad28ceb3a484dfd2a,snippet.py,FailedToRun,,1200,False
4,7719991351343a92aa7b654d2b36c8db,output_data_2.7.yml,ImportError,paho-mqtt,467.16,False
4,8838751,output_data_3.7.yml,SyntaxError,photos,688.4,False
4,4575855,output_data_2.7.yml,OtherPass,django,93.01,True
4,1435555,output_data_2.7.yml,OtherPass,twisted,40.06,True
4,8464000,output_data_2.7.yml,CouldNotBuildWheels,opencv-python;pyside,326.34,False
4,6649639,output_data_2.7.yml,OtherPass,flask,262.98,True
4,c4b999517b713adb6480a349bb6d7658,output_data_3.7.yml,TypeError,google;oauth2client;google-cloud-monitoring,418.32,True
4,535acf4c62ee2a71da498281c2dfc4f4,output_data_2.7.yml,AttributeError,gym;numpy;tensorflow,434.94,False
4,5521734,output_data_2.7.yml,OtherPass,pillow,200.24,True
4,4034439,output_data_2.7.yml,NoMatchingDistribution,scene;sound,280.06,False
4,11242170,output_data_2.7.yml,OtherPass,pillow;clipboard;pyperclip,169.48,True
