id,name,file,result,python_modules,duration,passed
1,da6c11fad0fc1966aa057e62bacccb2d,output_data_2.7.yml,OtherPass,td-watson,53.56,True
1,c8eb9d0938584a277f90,output_data_2.7.yml,OtherPass,robofab;fonttools,119.88,True
1,f5b0d13b0bb3e4ac0572,output_data_2.7.yml,ImportError,,653.13,False
1,1554441,output_data_2.7.yml,OtherPass,django,23.11,True
1,867684,output_data_3.8.yml,TypeError,tornado;your;mysqlclient,352.01,True
1,3094847,output_data_2.7.yml,OtherPass,django,36.44,True
1,6695625,output_data_3.7.yml,SyntaxError,,372.1,False
1,efbe081b2bde5662cc1e76db0e12289e,output_data_2.7.yml,OtherPass,opencv-python,30.37,True
1,1183842,output_data_3.7.yml,SyntaxError,,583.52,False
1,4599814,output_data_2.7.yml,OtherPass,numpy;scipy,265.39,True
1,893580,output_data_3.8.yml,OtherPass,biopython,34.27,True
1,9132441,output_data_2.7.yml,NameError,scene,27.76,True
1,5201689,output_data_3.7.yml,OtherFailure,gdal;ogr,224.48,False
1,e3b59913d71d82a03eda,output_data_3.7.yml,SyntaxError,,475.02,False
1,6404683,output_data_3.3.yml,SyntaxError,weibo;requests,207.79,False
1,8285428,output_data_2.7.yml,NameError,scene,34.24,True
1,a7c41b072cfa4cc2c592,output_data_3.7.yml,SyntaxError,idc,314.36,False
1,2838603,output_data_2.7.yml,NoMatchingDistribution,geopy;shapely,403.6,False
1,4504341,output_data_3.7.yml,SyntaxError,burp,731.46,False
1,2f8f55987ccc224e2342,output_data_2.7.yml,ImportError,flask,513.7,False
1,3803893,output_data_3.6.yml,SyntaxError,numpy;scipy,608.95,False
1,1fa4f3360ffdb1e69507,output_data_3.8.yml,SyntaxError,pyside,299.16,False
1,817a70706587da3bd862835c59ef584e,output_data_2.7.yml,OtherPass,pillow;django;djangorestframework,86.45,True
1,5073235,output_data_2.7.yml,NoMatchingDistribution,sound,247.52,False
1,756b1d8df2d1487497d29b90e81f8068,output_data_2.7.yml,OtherPass,pyopenssl;requests,86.66,True
1,4334461,output_data_2.7.yml,OtherPass,django,29.47,True
1,51edd66425998e5fca37,output_data_2.7.yml,ImportError,webvirtmgr,392.26,False
1,73efaccda6025883fc66,output_data_2.7.yml,OtherPass,pyyaml,84.48,True
1,5eaed8a5c299e5282d066a1fbc03152c,output_data_2.7.yml,OtherPass,django,38.12,True
1,11078820,output_data_3.7.yml,OtherPass,,26.28,True
1,925270,output_data_2.7.yml,OtherPass,django,32.81,True
1,0cfe89a89b892e47e8418e281dfe318d,output_data_2.7.yml,OtherPass,django;psycopg2,176.83,True
1,eca49daaae6d4566383b39908bfc3fd0,output_data_3.7.yml,OtherPass,requests,157.7,True
1,9cba618eacedc68c656b,output_data_3.3.yml,OtherFailure,libemu;cachetools;scapy,197.94,False
1,da0ebd94c1c1fcf7ef6f3cd3f1f6fb9c,output_data_2.7.yml,NameError,pillow,83.42,True
1,8752582,output_data_3.7.yml,ImportError,django;application,373.29,False
1,1308865,output_data_2.7.yml,OtherPass,django,30.52,True
1,ff2f97d91c9bed820c15,output_data_2.7.yml,OtherPass,numpy;scipy,152.74,True
1,379cc31c29cfb5bdc9a0,output_data_2.7.yml,OtherPass,numpy;scikit-learn;chainer;tensorflow;keras,295.75,True
1,5181631,output_data_2.7.yml,NoMatchingDistribution,system,221.59,False
1,2203822,output_data_3.7.yml,SyntaxError,,261.37,False
1,0d5b3e7cc89cb2180c6e,output_data_2.7.yml,OtherPass,pillow,123.53,True
1,3676137,output_data_2.7.yml,OtherPass,django,59.6,True
1,d1426ffad93b786e035e,output_data_2.7.yml,OtherPass,django,80.43,True
1,d14e424540faedb3ea88,output_data_3.6.yml,NameError,openerp-web,601.37,True
1,10792332,output_data_3.8.yml,OtherPass,,20.97,True
1,4713392,output_data_3.8.yml,SyntaxError,kurt,375.46,False
1,5bfad28ceb3a484dfd2a,output_data_2.7.yml,OtherPass,scipy;scikit-learn,391.42,True
1,7719991351343a92aa7b654d2b36c8db,snippet.py,FailedToRun,,1200,False
1,8838751,output_data_3.7.yml,SyntaxError,photos,731.81,False
1,4575855,output_data_2.7.yml,OtherPass,django,46.21,True
1,1435555,output_data_2.7.yml,OtherPass,twisted,36.35,True
1,8464000,output_data_2.7.yml,CouldNotBuildWheels,opencv-python;pyside,211.85,False
1,6649639,output_data_2.7.yml,OtherPass,django;flask,114.8,True
1,c4b999517b713adb6480a349bb6d7658,output_data_3.7.yml,TypeError,google;oauth2client;google-cloud-monitoring,395.95,True
1,535acf4c62ee2a71da498281c2dfc4f4,output_data_3.7.yml,SyntaxError,gym;numpy;tensorflow,401.1,False
1,5521734,output_data_2.7.yml,OtherPass,pillow,190.06,True
1,4034439,output_data_2.7.yml,ImportError,scene,324.41,False
1,11242170,output_data_2.7.yml,OtherPass,pillow;clipboard;pyperclip,123.23,True
1,d6cdb809115ecf46d5fea5a458c4dada,output_data_2.7.yml,NoMatchingDistribution,spynner;pyquery,777.49,False
1,9676416,output_data_2.7.yml,OtherPass,paramiko;pysocks,55.11,True
1,16ce4914683da30f87d0,output_data_2.7.yml,OtherPass,numpy;scipy;scikit-learn,341.58,True
1,31eee50b9aaebf387b380f70054575c5,output_data_2.7.yml,OtherPass,tensorflow;tensorboard,152.94,True
1,a3dd4a35ecd94660411112999923d561,output_data_2.7.yml,ImportError,numpy;scipy;dask;toolz,403.44,False
1,8883307,output_data_2.7.yml,InvalidRequirement,_winreg,748.74,False
1,5807738,output_data_2.7.yml,ImportError,ycm,373.07,False
1,b5d44b5c06172733d9edda4bcf9326b2,output_data_2.7.yml,OtherPass,opencv-python;numpy,42.05,True
1,a2b9c6ecdb24ca8fd6f4f41a9c0eb32e,output_data_2.7.yml,NoMatchingDistribution,requests,277.34,False
1,20d90e1f21792a67eb6d27c445aa7a1f,output_data_2.7.yml,OtherPass,pyyaml,22.6,True
1,738fa2eedd9666b78404ed1751336f56,output_data_3.6.yml,SyntaxError,numpy;theano;lasagne;matplotlib,468.4,False
1,5803923,output_data_2.7.yml,OtherPass,django,81.12,True
1,3057138,output_data_2.7.yml,CouldNotBuildWheels,pyodbc;numpy;pandas,307.46,False
1,11538913,output_data_2.7.yml,ImportError,,345.6,False
1,805439,output_data_2.7.yml,InvalidRequirement,pyramid;sqlalchemy;zope;baseline;users;tutorial,877.65,False
1,5108298,output_data_2.7.yml,OtherPass,python-daemon,33.91,True
1,6337361,output_data_2.7.yml,OtherPass,django,54.38,True
1,5437131,output_data_2.7.yml,ImportError,,592.68,False
1,0306734dfe17076dfd34e09660c198c0,output_data_3.8.yml,OtherPass,pandas;numpy;shapely;fiona;geojson,350.18,True
1,8497c831c0a37ec4060b,output_data_3.7.yml,SyntaxError,websocket,300.3,False
1,2635074,output_data_2.7.yml,NoMatchingDistribution,sublime,398.07,False
1,d03a49767c7c307be5ed,output_data_3.7.yml,OtherPass,,21.67,True
1,2351057,output_data_3.7.yml,SyntaxError,numpy;scikit-learn,674.64,False
1,1074551,output_data_3.7.yml,SyntaxError,numpy,487.95,False
1,5882365,output_data_2.7.yml,NoMatchingDistribution,pyaudio;numpy;matplotlib,400.19,False
1,0b42dbd687ae3b838728,output_data_2.7.yml,OtherPass,gitpython,27.82,True
1,d6eb474543c32eb33504,output_data_2.7.yml,CouldNotBuildWheels,cython;kivy,600.72,False
1,1701305,output_data_3.7.yml,SyntaxError,eyed3,738.05,False
1,6606487,output_data_2.7.yml,ImportError,beautifulsoup4,356.52,False
1,391fb178d7c06e8dc7e4051d9b5395af,output_data_2.7.yml,InvalidRequirement,image;pytesseract;opencv-python;numpy;couldn't,510.59,False
1,2d4a4a8be57a9b8e94c7a4903d8d8bf8,output_data_2.7.yml,OtherPass,requests;signalr-client,44.78,True
1,4712723,output_data_2.7.yml,OtherPass,xlwt;pillow,141.78,True
1,2288152,output_data_2.7.yml,OtherPass,pillow,55.94,True
1,cd9a1a7c969c06eaae8b,output_data_2.7.yml,DjangoPass,django;six;django-haystack;elasticsearch,218.75,True
1,1650418,output_data_2.7.yml,CouldNotBuildWheels,psycopg2;imposm,353.36,False
1,949ba045d1471c03ae7c,output_data_2.7.yml,SyntaxError,numpy;pandas;matplotlib;theano;keras;tensorflow,626.73,False
1,242176c5bdb282b0a327,output_data_2.7.yml,OtherPass,opencv-python;numpy;livestreamer,76.26,True
1,5df669df7b29806ca541,output_data_2.7.yml,ImportError,pandas;pymaps;jinja2,318.75,False
1,891080,output_data_3.7.yml,SyntaxError,,336.52,False
1,7653403,output_data_3.7.yml,TypeError,pyyaml,32.34,True
1,594015,output_data_2.7.yml,OtherPass,django,40.77,True
1,3714115,output_data_2.7.yml,OtherPass,django,78.04,True
1,d64234a093e223e319d2d7a104d4b85e,output_data_3.8.yml,AttributeError,pyobjc;pkgkit,298.77,False
1,0c10e910e514832b7103,output_data_2.7.yml,ImportError,,375.16,False
1,1534135a419bb0b957b9,output_data_2.7.yml,OtherPass,tensorflow;numpy,262.59,True
1,3989161,output_data_2.7.yml,ImportError,paho-mqtt,326.86,False
1,9228580,output_data_3.7.yml,SyntaxError,django;django-cms,325.55,False
1,ef26915065225df65c1187562eca7ec4,output_data_3.7.yml,OtherPass,torch;numpy,53.78,True
1,70ed63ee8992c401a9dd,output_data_2.7.yml,ImportError,,316.68,False
1,19284bd220165758a0c953ae25108b6b,output_data_2.7.yml,OtherFailure,mathutils;numpy,447.72,False
1,3829302,output_data_2.7.yml,OtherPass,django;factory,106.27,True
1,1402892,output_data_3.7.yml,SyntaxError,scikit-learn;numpy;scipy,683.86,False
1,1165038,output_data_2.7.yml,OtherPass,pyopenssl,58.45,True
1,2604241,output_data_2.7.yml,OtherPass,django;simplejson;pyopenssl,346.2,True
1,1795840,output_data_3.7.yml,SyntaxError,maya,759.44,False
1,477969,output_data_2.7.yml,OtherPass,biopython,200.93,True
1,c2dfe5772ba3cd16c1be17ba42b7db66,output_data_3.7.yml,OtherPass,keras;tensorflow,273.29,True
1,1e58686b6d5193cbaf30,output_data_2.7.yml,NoMatchingDistribution,jinja2;libcloud,394.6,False
1,1192059,output_data_2.7.yml,OtherPass,pycryptodome,34.61,True
1,4121343,output_data_2.7.yml,NameError,scene;pillow,136.22,True
1,eef8c9bfb4434787672c303153eee500,output_data_2.7.yml,OtherPass,paho-mqtt,78.01,True
1,d100a028027c5a6b8340,output_data_2.7.yml,OtherPass,python-dateutil,58.02,True
1,1441019,output_data_3.7.yml,OtherPass,gobject,74.66,True
1,783993,output_data_2.7.yml,OtherPass,mongoengine;django,75.95,True
1,2a5d283b0d279ea96c26,output_data_3.7.yml,OtherPass,,21.05,True
1,6e20dba959277bd9af77,output_data_2.7.yml,ImportError,pandas;scikit-learn;xgboost;hyperopt;numpy,768.99,False
1,071932322204bcad6063,output_data_2.7.yml,InvalidRequirement,scene;ui,723.31,False
1,f11258583ffcc4728eb71adc0f38e832,output_data_3.7.yml,AttributeError,graphviz;torch;torchvision,1200,False
1,27a1eea9f1d01056ebb0,output_data_3.3.yml,OtherFailure,pyinotify;pynotify;gtk,237.51,False
1,64821d31816bce595a4bbd98588b37f5,output_data_2.7.yml,OtherPass,numpy;cython;scikit-image;scipy,215.89,True
1,667919,output_data_3.7.yml,SyntaxError,,435.95,False
1,11215761,output_data_2.7.yml,ImportError,django;models;pyyaml,389.24,False
1,fbadce83877a36622720,output_data_2.7.yml,NoMatchingDistribution,bpy,468.76,False
1,5378938,output_data_2.7.yml,OtherPass,pillow,122.06,True
1,d6cd0fb8c85e1547c3c60f95f5b2d5e1,output_data_2.7.yml,OtherPass,django,43.01,True
