id,name,file,result,python_modules,duration,passed
5,da6c11fad0fc1966aa057e62bacccb2d,output_data_2.7.yml,OtherPass,td-watson,123.15,True
5,c8eb9d0938584a277f90,output_data_2.7.yml,OtherPass,robofab;fonttools,165.84,True
5,f5b0d13b0bb3e4ac0572,output_data_2.7.yml,ImportError,,808.87,False
5,1554441,output_data_2.7.yml,OtherPass,django,75.23,True
5,867684,output_data_3.7.yml,TypeError,tornado;your;mysqlclient,223.34,True
5,3094847,output_data_2.7.yml,OtherPass,django;six,63.66,True
5,6695625,output_data_2.7.yml,NoMatchingDistribution,win32con,425.24,False
5,efbe081b2bde5662cc1e76db0e12289e,output_data_2.7.yml,OtherPass,opencv-python,208.43,True
5,1183842,output_data_3.7.yml,SyntaxError,,823.4,False
5,4599814,output_data_2.7.yml,OtherPass,numpy;scipy,301.15,True
5,893580,output_data_2.7.yml,OtherPass,biopython,390.63,True
5,9132441,output_data_2.7.yml,NameError,scene,35.78,True
5,5201689,output_data_2.7.yml,CouldNotBuildWheels,gdal,606.67,False
5,e3b59913d71d82a03eda,output_data_3.7.yml,SyntaxError,,637.12,False
5,6404683,output_data_3.3.yml,SyntaxError,weibo;requests,280.15,False
5,8285428,output_data_2.7.yml,NameError,scene,43.7,True
5,a7c41b072cfa4cc2c592,output_data_3.9.yml,SyntaxError,,629.9,False
5,2838603,output_data_2.7.yml,OtherFailure,geopy;shapely;gdal,640.93,False
5,4504341,output_data_3.7.yml,SyntaxError,burp,750.39,False
5,2f8f55987ccc224e2342,output_data_2.7.yml,ImportError,flask,725.49,False
5,3803893,output_data_3.6.yml,SyntaxError,numpy;scipy,879.96,False
5,1fa4f3360ffdb1e69507,output_data_2.7.yml,CouldNotBuildWheels,orange;qtgui,345.35,False
5,817a70706587da3bd862835c59ef584e,output_data_2.7.yml,OtherPass,pillow;django;djangorestframework,251.75,True
5,5073235,output_data_2.7.yml,ImportError,,329.82,False
5,756b1d8df2d1487497d29b90e81f8068,output_data_2.7.yml,OtherPass,pyopenssl;requests,85.3,True
5,4334461,output_data_2.7.yml,OtherPass,django,43.04,True
5,51edd66425998e5fca37,output_data_2.7.yml,NoMatchingDistribution,foundation;uikit;webvirtmgr,908.57,False
5,73efaccda6025883fc66,output_data_2.7.yml,OtherPass,pyyaml,97.58,True
5,5eaed8a5c299e5282d066a1fbc03152c,output_data_2.7.yml,OtherPass,django,57.82,True
5,11078820,output_data_3.10.yml,OtherPass,,36.43,True
5,925270,output_data_2.7.yml,OtherPass,django,44.48,True
5,0cfe89a89b892e47e8418e281dfe318d,output_data_2.7.yml,OtherPass,django;django-contrib-postgres;psycopg2,109.72,True
5,eca49daaae6d4566383b39908bfc3fd0,output_data_3.7.yml,OtherPass,requests,327.96,True
5,9cba618eacedc68c656b,output_data_3.3.yml,OtherFailure,libemu;cachetools;scapy,326.21,False
5,da0ebd94c1c1fcf7ef6f3cd3f1f6fb9c,output_data_2.7.yml,NameError,pillow,139.45,True
5,8752582,output_data_2.7.yml,OtherPass,django;application;sqlalchemy,430.71,True
5,1308865,output_data_2.7.yml,OtherPass,django,35.54,True
5,ff2f97d91c9bed820c15,output_data_2.7.yml,OtherPass,numpy;scipy,95.78,True
5,379cc31c29cfb5bdc9a0,output_data_2.7.yml,OtherPass,numpy;scikit-learn;chainer;tensorflow,271.19,True
5,5181631,output_data_2.7.yml,ImportError,system,923.62,False
5,2203822,output_data_3.7.yml,SyntaxError,,397.61,False
5,0d5b3e7cc89cb2180c6e,output_data_2.7.yml,OtherPass,pillow,152.81,True
5,3676137,output_data_2.7.yml,OtherPass,django,183.41,True
5,d1426ffad93b786e035e,output_data_2.7.yml,OtherPass,django,177.93,True
5,d14e424540faedb3ea88,output_data_2.7.yml,OtherFailure,openerp-web;python-xml,716.1,False
5,10792332,output_data_3.8.yml,OtherPass,,22.74,True
5,4713392,output_data_3.7.yml,SyntaxError,kurt,922.42,False
5,5bfad28ceb3a484dfd2a,output_data_2.7.yml,InvalidRequirement,[1]:;scipy;scikit-learn;[1],1270.11,False
5,7719991351343a92aa7b654d2b36c8db,output_data_2.7.yml,ImportError,paho-mqtt,770.28,False
5,8838751,output_data_3.7.yml,SyntaxError,photos,1141.03,False
5,4575855,output_data_2.7.yml,OtherPass,django,115.1,True
5,1435555,output_data_2.7.yml,OtherPass,twisted,47.15,True
5,8464000,output_data_2.7.yml,CouldNotBuildWheels,opencv-python;pyside,619.81,False
5,6649639,output_data_2.7.yml,OtherPass,flask;sqlalchemy,140.44,True
5,c4b999517b713adb6480a349bb6d7658,output_data_3.8.yml,TypeError,google;oauth2client;google-cloud-monitoring,633.57,True
5,535acf4c62ee2a71da498281c2dfc4f4,output_data_2.7.yml,AttributeError,gym;numpy;tensorflow,425.74,False
5,5521734,output_data_2.7.yml,OtherPass,pillow,252.85,True
5,4034439,output_data_2.7.yml,ImportError,scene,448.24,False
5,11242170,output_data_2.7.yml,OtherPass,pillow;clipboard;pyperclip,191.7,True
5,d6cdb809115ecf46d5fea5a458c4dada,output_data_3.8.yml,ModuleNotFound,spynner;pyquery,546.98,False
5,9676416,output_data_2.7.yml,OtherPass,paramiko;pysocks,79.12,True
5,16ce4914683da30f87d0,output_data_2.7.yml,TypeError,numpy;scipy;scikit-learn,253.01,True
5,31eee50b9aaebf387b380f70054575c5,output_data_2.7.yml,OtherPass,tensorflow;tensorboard,173.56,True
5,a3dd4a35ecd94660411112999923d561,output_data_2.7.yml,OtherPass,numpy;scipy;dask;toolz;cloudpickle,496.78,True
5,8883307,output_data_2.7.yml,InvalidRequirement,_winreg,515.56,False
5,5807738,output_data_2.7.yml,ImportError,ycm,660.68,False
5,b5d44b5c06172733d9edda4bcf9326b2,output_data_2.7.yml,OtherPass,opencv-python;numpy,37.71,True
5,a2b9c6ecdb24ca8fd6f4f41a9c0eb32e,output_data_2.7.yml,ImportError,requests,475.93,False
5,20d90e1f21792a67eb6d27c445aa7a1f,output_data_2.7.yml,OtherPass,pyyaml,28.57,True
5,738fa2eedd9666b78404ed1751336f56,output_data_2.7.yml,OtherPass,numpy;theano;lasagne;matplotlib,109.7,True
5,5803923,output_data_2.7.yml,OtherPass,django,114.72,True
5,3057138,output_data_2.7.yml,CouldNotBuildWheels,pyodbc;numpy;pandas,649.6,False
5,11538913,output_data_2.7.yml,ImportError,,799.38,False
5,805439,output_data_2.7.yml,NoMatchingDistribution,pyramid;sqlalchemy;zope;baseline;users;tutorial,1047.68,False
5,5108298,output_data_2.7.yml,OtherPass,python-daemon,52.73,True
5,6337361,output_data_2.7.yml,OtherPass,django,50.7,True
5,5437131,output_data_2.7.yml,NoMatchingDistribution," <insert_selected_version>]
",995.57,False
5,0306734dfe17076dfd34e09660c198c0,output_data_3.8.yml,OtherPass,pandas;numpy;shapely;geopandas;geojson,336.06,True
5,8497c831c0a37ec4060b,output_data_3.7.yml,SyntaxError,websocket,508.81,False
5,2635074,output_data_2.7.yml,NoMatchingDistribution,sublime,428.83,False
5,d03a49767c7c307be5ed,output_data_3.7.yml,OtherPass,,24.98,True
5,2351057,output_data_3.7.yml,SyntaxError,numpy;scikit-learn,480.4,False
5,1074551,output_data_3.7.yml,SyntaxError,numpy,1061.64,False
5,5882365,output_data_2.7.yml,NoMatchingDistribution,pyaudio;numpy;matplotlib,637.91,False
5,0b42dbd687ae3b838728,output_data_2.7.yml,OtherPass,gitpython,34.65,True
5,d6eb474543c32eb33504,output_data_2.7.yml,CouldNotBuildWheels,cython;kivy,750.98,False
5,1701305,output_data_2.7.yml,ImportError,eyed3,543.22,False
5,6606487,output_data_3.7.yml,TypeError,beautifulsoup4,296.2,True
5,391fb178d7c06e8dc7e4051d9b5395af,output_data_2.7.yml,InvalidRequirement,image;pillow;pytesseract;opencv-python;numpy;couldn't,722.73,False
5,2d4a4a8be57a9b8e94c7a4903d8d8bf8,output_data_2.7.yml,ImportError,requests,509.92,False
5,4712723,output_data_2.7.yml,OtherPass,xlwt;pillow,206.93,True
5,2288152,output_data_2.7.yml,OtherPass,pillow,201.45,True
5,cd9a1a7c969c06eaae8b,output_data_2.7.yml,DjangoPass,django;six;django-haystack;elasticsearch,279.36,True
5,1650418,output_data_3.7.yml,SyntaxError,psycopg2,672.77,False
5,949ba045d1471c03ae7c,output_data_3.8.yml,AttributeError,pandas;matplotlib;theano;tensorflow;numpy,1185.75,False
